simu_time,a1_x,positon_x_t,positon_x_t+1,distance_in_x
930600,9.809985291,0.138465598,0.136094511,0.002371087
930610,9.810007643,0.136094511,0.133722752,0.002371759
930620,9.810007643,0.133722752,0.131350994,0.002371758
930628,9.809992742,0.131350994,0.128978997,0.002371997
930637,9.809992742,0.128978997,0.126651809,0.002327188
930646,9.810000192,0.126651809,0.124393061,0.002258748
930655,9.8100272,0.124393061,0.122133672,0.002259389
930663,9.809972252,0.122133672,0.119874269,0.002259403
930672,9.810007643,0.119874269,0.117614657,0.002259612
930680,9.810000192,0.117614657,0.115355268,0.002259389
930690,9.810007643,0.115355268,0.11309652,0.002258748
930699,9.809974115,0.11309652,0.110836908,0.002259612
930707,9.810028132,0.110836908,0.108577505,0.002259403
930716,9.810000192,0.108577505,0.106317893,0.002259612
930725,9.809979703,0.106317893,0.104058504,0.002259389
930734,9.810014162,0.104058504,0.101907432,0.002151072
930743,9.810000192,0.101907432,0.099808261,0.002099171
930751,9.810000192,0.099808261,0.097709283,0.002098978
930759,9.810013231,0.097709283,0.095610321,0.002098962
930768,9.809978772,0.095610321,0.093511134,0.002099187
930776,9.810007643,0.093511134,0.091412768,0.002098366
930786,9.809992742,0.091412768,0.089313596,0.002099172
930795,9.810014162,0.089313596,0.087214619,0.002098977
930803,9.809993673,0.087214619,0.085115641,0.002098978
930812,9.809992742,0.085115641,0.08301647,0.002099171
930821,9.810021613,0.08301647,0.080989495,0.002026975
930830,9.809978772,0.080989495,0.079100236,0.001889259
930839,9.810007643,0.079100236,0.077210784,0.001889452
930848,9.810000192,0.077210784,0.075321525,0.001889259
930857,9.809993673,0.075321525,0.073432267,0.001889258
930866,9.810007643,0.073432267,0.071543351,0.001888916
930875,9.810000192,0.071543351,0.069654092,0.001889259
930884,9.810026269,0.069654092,0.067764834,0.001889258
930893,9.809948038,0.067764834,0.065875381,0.001889453
930902,9.810034651,0.065875381,0.063986123,0.001889258
930911,9.809992742,0.063986123,0.062150851,0.001835272
930920,9.810000192,0.062150851,0.060513481,0.00163737
930929,9.809992742,0.060513481,0.058876112,0.001637369
930938,9.810014162,0.058876112,0.057238594,0.001637518
930946,9.810000192,0.057238594,0.055601239,0.001637355
930955,9.809992742,0.055601239,0.053964183,0.001637056
930964,9.809992742,0.053964183,0.052326977,0.001637206
930973,9.810000192,0.052326977,0.050689459,0.001637518
930982,9.810014162,0.050689459,0.04905194,0.001637519
930991,9.809992742,0.04905194,0.047414571,0.001637369
930999,9.810000192,0.047414571,0.04580158,0.001612991
931009,9.810000192,0.04580158,0.044443414,0.001358166
931016,9.809986222,0.044443414,0.043085128,0.001358286
931026,9.810028132,0.043085128,0.041726962,0.001358166
931035,9.810000192,0.041726962,0.040368795,0.001358167
931044,9.809960145,0.040368795,0.039011031,0.001357764
931054,9.810046758,0.039011031,0.037652731,0.0013583
931064,9.809972252,0.037652731,0.036294445,0.001358286
931073,9.810000192,0.036294445,0.034936279,0.001358166
931082,9.810000192,0.034936279,0.033578113,0.001358166
931091,9.810007643,0.033578113,0.032220349,0.001357764
931100,9.809992742,0.032220349,0.031079426,0.001140923
931112,9.810028132,0.031079426,0.030009091,0.001070335
931122,9.809986222,0.030009091,0.02893886,0.001070231
931132,9.809986222,0.02893886,0.027868614,0.001070246
931143,9.809994604,0.027868614,0.02679868,0.001069934
931153,9.810035582,0.02679868,0.025728345,0.001070335
931163,9.809972252,0.025728345,0.024658009,0.001070336
931172,9.810007643,0.024658009,0.023587868,0.001070141
931183,9.810007643,0.023587868,0.022517532,0.001070336
931193,9.809979703,0.022517532,0.021447599,0.001069933
931203,9.810015093,0.021447599,0.020385206,0.001062393
931213,9.810020681,0.020385206,0.019594625,0.000790581
931222,9.809960145,0.019594625,0.018804029,0.000790596
931233,9.810028132,0.018804029,0.018013373,0.000790656
931244,9.809992742,0.018013373,0.017223001,0.000790372
931259,9.809992742,0.017223001,0.016432345,0.000790656
931270,9.810026269,0.016432345,0.015641823,0.000790522
931280,9.809960145,0.015641823,0.014851168,0.000790655
931292,9.810028132,0.014851168,0.014060497,0.000790671
931303,9.809992742,0.014060497,0.01327014,0.000790357
931312,9.810007643,0.01327014,0.012479484,0.000790656
931323,9.809986222,0.012479484,0.011688963,0.000790521
931331,9.810020681,0.011688963,0.011088923,0.00060004
931342,9.809978772,0.011088923,0.010557786,0.000531137
931351,9.810000192,0.010557786,0.010026857,0.000530929
931361,9.810014162,0.010026857,0.009495765,0.000531092
931370,9.809986222,0.009495765,0.008964688,0.000531077
931381,9.810000192,0.008964688,0.008433551,0.000531137
931391,9.810020681,0.008433551,0.007902414,0.000531137
931402,9.809972252,0.007902414,0.00737147,0.000530944
931412,9.810014162,0.00737147,0.006840438,0.000531032
931423,9.810000192,0.006840438,0.006309301,0.000531137
931432,9.810000192,0.006309301,0.005778164,0.000531137
931442,9.810013231,0.005778164,0.005247086,0.000531078
931451,9.809985291,0.005247086,0.00488539,0.000361696
931459,9.809985291,0.00488539,0.004587516,0.000297874
931470,9.810029063,0.004587516,0.004289627,0.000297889
931479,9.809985291,0.004289627,0.003991723,0.000297904
931489,9.810000192,0.003991723,0.003693879,0.000297844
931498,9.809992742,0.003693879,0.003396064,0.000297815
931507,9.810007643,0.003396064,0.003098205,0.000297859
931517,9.809992742,0.003098205,0.002800301,0.000297904
931525,9.810014162,0.002800301,0.002502397,0.000297904
931537,9.810000192,0.002502397,0.002204567,0.00029783
931546,9.809978772,0.002204567,0.001906753,0.000297814
931556,9.810015093,0.001906753,0.001608878,0.000297875
931566,9.810020681,0.001608878,0.001310974,0.000297904
931576,9.809965733,0.001310974,0.001193672,0.000117302
931586,9.810000192,0.001193672,0.001101136,9.2536E-05
931596,9.810014162,0.001101136,0.00100863,0.000092506
931607,9.810014162,0.00100863,0.000916094,9.2536E-05
931618,9.809972252,0.000916094,0.000823557,0.000092537
931628,9.810028132,0.000823557,0.000731021,9.2536E-05
931638,9.809992742,0.000731021,0.0006385,0.000092521
931648,9.809992742,0.0006385,0.000545993,9.2507E-05
931658,9.809992742,0.000545993,0.000453442,0.000092551
931668,9.810007643,0.000453442,0.000360921,0.000092521
931677,9.810000192,0.000360921,0.000268385,0.000092536
931686,9.809986222,0.000268385,0.000175849,0.000092536
931695,9.810028132,0.000175849,8.33E-05,0.000092549
931704,9.809965733,8.33E-05,-4.77E-07,0.000083777
931713,9.810046758,-4.77E-07,-4.77E-07,0
931721,9.809965733,-4.77E-07,-4.77E-07,0
931730,9.810007643,-4.77E-07,-4.77E-07,0
931739,9.810007643,-4.77E-07,-4.77E-07,0
931748,9.809974115,-4.77E-07,-4.77E-07,0
931756,9.810040239,-4.77E-07,-4.77E-07,0
931766,9.809972252,-4.77E-07,-4.77E-07,0
931774,9.810021613,-4.77E-07,-4.77E-07,0
931784,9.809986222,-4.77E-07,-4.77E-07,0
931793,9.809993673,-4.77E-07,-4.77E-07,0
931801,9.810000192,-4.77E-07,-4.77E-07,0
931810,9.809994604,-4.77E-07,-4.77E-07,0
931819,9.810034651,-4.77E-07,-4.77E-07,0
931828,9.809972252,-4.77E-07,-4.77E-07,0
931837,9.810014162,-4.77E-07,-4.77E-07,0
931846,9.809979703,-4.77E-07,-4.77E-07,0
931855,9.810000192,-4.77E-07,-4.77E-07,0
931864,9.810034651,-4.77E-07,-4.77E-07,0
931873,9.809978772,-4.77E-07,-4.77E-07,0
931883,9.810006711,-4.77E-07,-4.77E-07,0
931893,9.809979703,-4.77E-07,-4.77E-07,0
931901,9.810028132,-4.77E-07,-4.77E-07,0
931910,9.809965733,-4.77E-07,-4.77E-07,0
931919,9.810034651,-4.77E-07,-4.77E-07,0
931928,9.809978772,-4.77E-07,-4.77E-07,0
931938,9.810007643,-4.77E-07,-4.77E-07,0
931947,9.810014162,-4.77E-07,-4.77E-07,0
931956,9.809978772,-4.77E-07,-4.77E-07,0
931966,9.810007643,-4.77E-07,-4.77E-07,0
931975,9.810000192,-4.77E-07,-4.77E-07,0
931984,9.809992742,-4.77E-07,-4.77E-07,0
931993,9.810014162,-4.77E-07,-4.77E-07,0
932001,9.810000192,-4.77E-07,-4.77E-07,0
932010,9.809986222,-4.77E-07,-4.77E-07,0
932019,9.810028132,-4.77E-07,-4.77E-07,0
932029,9.809953626,-4.77E-07,-4.77E-07,0
932038,9.810028132,-4.77E-07,-4.77E-07,0
932047,9.809986222,-4.77E-07,-4.77E-07,0
932055,9.810026269,-4.77E-07,-4.77E-07,0
932064,9.809978772,-4.77E-07,-4.77E-07,0
932073,9.81003372,-4.77E-07,-4.77E-07,0
932083,9.809965733,-4.77E-07,-4.77E-07,0
932092,9.809994604,-4.77E-07,-4.77E-07,0
932100,9.810021613,-4.77E-07,-4.77E-07,0
932109,9.810000192,-4.77E-07,-4.77E-07,0
932118,9.809986222,-4.77E-07,-4.77E-07,0
932127,9.810007643,-4.77E-07,-4.77E-07,0
932138,9.810007643,-4.77E-07,-4.77E-07,0
932150,9.810006711,-4.77E-07,-4.77E-07,0
932159,9.809972252,-4.77E-07,-4.77E-07,0
932169,9.810000192,-4.77E-07,-4.77E-07,0
932183,9.810014162,-4.77E-07,-4.77E-07,0
932191,9.809985291,-4.77E-07,-4.77E-07,0
932202,9.810040239,-4.77E-07,-4.77E-07,0
932211,9.809960145,-4.77E-07,-4.77E-07,0
932221,9.810021613,-4.77E-07,-4.77E-07,0
932230,9.810007643,-4.77E-07,-4.77E-07,0
932239,9.809965733,-4.77E-07,-4.77E-07,0
932248,9.810034651,-4.77E-07,-4.77E-07,0
932259,9.809972252,-4.77E-07,-4.77E-07,0
932271,9.810021613,-4.77E-07,-4.77E-07,0
932279,9.809978772,-4.77E-07,-4.77E-07,0
932288,9.810028132,-4.77E-07,-4.77E-07,0
932300,9.809992742,-4.77E-07,-4.77E-07,0
932309,9.809978772,-4.77E-07,-4.77E-07,0
932319,9.810000192,-4.77E-07,-4.77E-07,0
932330,9.810040239,-4.77E-07,-4.77E-07,0
932340,9.809972252,-4.77E-07,-4.77E-07,0
932351,9.809982497,-4.77E-07,-4.77E-07,0
932360,9.810034651,-4.77E-07,-4.77E-07,0
932369,9.809993673,-4.77E-07,-4.77E-07,0
932378,9.809986222,-4.77E-07,-4.77E-07,0
932388,9.810000192,-4.77E-07,-4.77E-07,0
932399,9.810007643,-4.77E-07,-4.77E-07,0
932409,9.810014162,-4.77E-07,-4.77E-07,0
932419,9.809972252,-4.77E-07,-4.77E-07,0
932429,9.810007643,-4.77E-07,-4.77E-07,0
932438,9.810028132,-4.77E-07,-4.77E-07,0
932448,9.809992742,-4.77E-07,-4.77E-07,0
932458,9.809948969,-4.77E-07,-4.77E-07,0
932468,9.810058865,-4.77E-07,-4.77E-07,0
932477,9.809972252,-4.77E-07,-4.77E-07,0
932487,9.810000192,-4.77E-07,-4.77E-07,0
932497,9.810014162,-4.77E-07,-4.77E-07,0
932507,9.810000192,-4.77E-07,-4.77E-07,0
932515,9.810000192,-4.77E-07,-4.77E-07,0
932525,9.809979703,-4.77E-07,-4.77E-07,0
932534,9.810034651,-4.77E-07,-4.77E-07,0
932543,9.809959214,-4.77E-07,-4.77E-07,0
932551,9.810034651,-4.77E-07,-4.77E-07,0
932560,9.809992742,-4.77E-07,-4.77E-07,0
932568,9.809979703,-4.77E-07,-4.77E-07,0
932576,9.810000192,-4.77E-07,-4.77E-07,0
932586,9.810014162,-4.77E-07,-4.77E-07,0
932595,9.810020681,-4.77E-07,-4.77E-07,0
932605,9.809979703,-4.77E-07,-4.77E-07,0
932613,9.809987154,-4.77E-07,-4.77E-07,0
932622,9.810007643,-4.77E-07,-4.77E-07,0
932633,9.810032788,-4.77E-07,-4.77E-07,0
932644,9.809965733,-4.77E-07,-4.77E-07,0
932655,9.809988085,-4.77E-07,-4.77E-07,0
932664,9.810034651,-4.77E-07,-4.77E-07,0
932673,9.809986222,-4.77E-07,-4.77E-07,0
932682,9.810000192,-4.77E-07,-4.77E-07,0
932692,9.810007643,-4.77E-07,-4.77E-07,0
932701,9.809986222,-4.77E-07,-4.77E-07,0
932710,9.810006711,-4.77E-07,-4.77E-07,0
932719,9.810000192,-4.77E-07,-4.77E-07,0
932728,9.810000192,-4.77E-07,-4.77E-07,0
932736,9.810000192,-4.77E-07,-4.77E-07,0
932745,9.810000192,-4.77E-07,-4.77E-07,0
932754,9.809993673,-4.77E-07,-4.77E-07,0
932763,9.810014162,-4.77E-07,-4.77E-07,0
932772,9.809986222,-4.77E-07,-4.77E-07,0
932781,9.810014162,-4.77E-07,-4.77E-07,0
932789,9.809972252,-4.77E-07,-4.77E-07,0
932798,9.810040239,-4.77E-07,-4.77E-07,0
932806,9.809986222,-4.77E-07,-4.77E-07,0
932814,9.809974115,-4.77E-07,-4.77E-07,0
932823,9.810028132,-4.77E-07,-4.77E-07,0
932833,9.81000578,-4.77E-07,-4.77E-07,0
932841,9.809965733,-4.77E-07,-4.77E-07,0
932850,9.810028132,-4.77E-07,-4.77E-07,0
932860,9.81000578,-4.77E-07,-4.77E-07,0
932869,9.809964802,-4.77E-07,-4.77E-07,0
932880,9.810034651,-4.77E-07,-4.77E-07,0
932890,9.809971321,-4.77E-07,-4.77E-07,0
932898,9.810040239,-4.77E-07,-4.77E-07,0
932908,9.809953626,-4.77E-07,-4.77E-07,0
932917,9.810034651,-4.77E-07,-4.77E-07,0
932927,9.809972252,-4.77E-07,-4.77E-07,0
932936,9.810021613,-4.77E-07,-4.77E-07,0
932945,9.810000192,-4.77E-07,-4.77E-07,0
932953,9.809978772,-4.77E-07,-4.77E-07,0
932964,9.810028132,-4.77E-07,-4.77E-07,0
932972,9.809985291,-4.77E-07,-4.77E-07,0
932982,9.809992742,-4.77E-07,-4.77E-07,0
932991,9.809992742,-4.77E-07,-4.77E-07,0
933000,9.810028132,-4.77E-07,-4.77E-07,0
933008,9.809972252,-4.77E-07,-4.77E-07,0
933018,9.810021613,-4.77E-07,-4.77E-07,0
933027,9.810007643,-4.77E-07,-4.77E-07,0
933036,9.809992742,-4.77E-07,-4.77E-07,0
933045,9.809992742,-4.77E-07,-4.77E-07,0
933056,9.810000192,-4.77E-07,-4.77E-07,0
933064,9.810000192,-4.77E-07,-4.77E-07,0
933074,9.810014162,-4.77E-07,-4.77E-07,0
933083,9.809953626,-4.77E-07,-4.77E-07,0
933093,9.810046758,-4.77E-07,-4.77E-07,0
933102,9.809972252,-4.77E-07,-4.77E-07,0
933111,9.810021613,-4.77E-07,-4.77E-07,0
933120,9.809992742,-4.77E-07,-4.77E-07,0
933130,9.809992742,-4.77E-07,-4.77E-07,0
933142,9.810007643,-4.77E-07,-4.77E-07,0
933152,9.810000192,-4.77E-07,-4.77E-07,0
933161,9.810014162,-4.77E-07,-4.77E-07,0
933169,9.809986222,-4.77E-07,-4.77E-07,0
933178,9.810000192,-4.77E-07,-4.77E-07,0
933188,9.810000192,-4.77E-07,-4.77E-07,0
933199,9.809992742,-4.77E-07,-4.77E-07,0
933208,9.810007643,-4.77E-07,-4.77E-07,0
933217,9.810000192,-4.77E-07,-4.77E-07,0
933227,9.810014162,-4.77E-07,-4.77E-07,0
933237,9.809960145,-4.77E-07,-4.77E-07,0
933249,9.810046758,-4.77E-07,-4.77E-07,0
933262,9.809972252,-4.77E-07,-4.77E-07,0
933275,9.810014162,-4.77E-07,-4.77E-07,0
933288,9.809967596,-4.77E-07,-4.77E-07,0
933301,9.810034651,-4.77E-07,-4.77E-07,0
933316,9.810017887,-4.77E-07,-4.77E-07,0
933331,9.809953626,-4.77E-07,-4.77E-07,0
933345,9.810021613,-4.77E-07,-4.77E-07,0
933358,9.810013231,-4.77E-07,-4.77E-07,0
933373,9.809986222,-4.77E-07,-4.77E-07,0
933386,9.809986222,-4.77E-07,-4.77E-07,0
933398,9.810021613,-4.77E-07,-4.77E-07,0
933411,9.809992742,-4.77E-07,-4.77E-07,0
933424,9.810001123,-4.77E-07,-4.77E-07,0
933439,9.810000192,-4.77E-07,-4.77E-07,0
933454,9.810000192,-4.77E-07,-4.77E-07,0
933468,9.809992742,-4.77E-07,-4.77E-07,0
933480,9.810020681,-4.77E-07,-4.77E-07,0
933491,9.809972252,-4.77E-07,-4.77E-07,0
933502,9.810014162,-4.77E-07,-4.77E-07,0
933515,9.810000192,-4.77E-07,-4.77E-07,0
933526,9.810020681,-4.77E-07,-4.77E-07,0
933536,9.809971321,-4.77E-07,-4.77E-07,0
933547,9.809994604,-4.77E-07,-4.77E-07,0
933556,9.810006711,-4.77E-07,-4.77E-07,0
933565,9.810028132,-4.77E-07,-4.77E-07,0
933574,9.809979703,-4.77E-07,-4.77E-07,0
933583,9.810006711,-4.77E-07,-4.77E-07,0
933592,9.809986222,-4.77E-07,-4.77E-07,0
933602,9.810000192,-4.77E-07,-4.77E-07,0
933612,9.810014162,-4.77E-07,-4.77E-07,0
933623,9.809974115,-4.77E-07,-4.77E-07,0
933634,9.810040239,-4.77E-07,-4.77E-07,0
933644,9.809965733,-4.77E-07,-4.77E-07,0
933653,9.810034651,-4.77E-07,-4.77E-07,0
933662,9.809965733,-4.77E-07,-4.77E-07,0
933671,9.810021613,-4.77E-07,-4.77E-07,0
933680,9.809986222,-4.77E-07,-4.77E-07,0
933689,9.810000192,-4.77E-07,-4.77E-07,0
933700,9.810014162,-4.77E-07,-4.77E-07,0
933710,9.809992742,-4.77E-07,-4.77E-07,0
933721,9.809985291,-4.77E-07,-4.77E-07,0
933730,9.810028132,-4.77E-07,-4.77E-07,0
933741,9.809992742,-4.77E-07,-4.77E-07,0
933751,9.810000192,-4.77E-07,-4.77E-07,0
933760,9.809993673,-4.77E-07,-4.77E-07,0
933771,9.809979703,-4.77E-07,-4.77E-07,0
933781,9.810021613,-4.77E-07,-4.77E-07,0
933791,9.809978772,-4.77E-07,-4.77E-07,0
933802,9.810040239,-4.77E-07,-4.77E-07,0
933813,9.810000192,-4.77E-07,-4.77E-07,0
933823,9.809948038,-4.77E-07,-4.77E-07,0
933835,9.810064453,-4.77E-07,-4.77E-07,0
933845,9.809948038,-4.77E-07,-4.77E-07,0
933857,9.810046758,-4.77E-07,-4.77E-07,0
933869,9.809960145,-4.77E-07,-4.77E-07,0
933879,9.810014162,-4.77E-07,-4.77E-07,0
933888,9.809974115,-4.77E-07,-4.77E-07,0
933897,9.810034651,-4.77E-07,-4.77E-07,0
933907,9.810012299,-4.77E-07,-4.77E-07,0
933917,9.809978772,-4.77E-07,-4.77E-07,0
933926,9.810000192,-4.77E-07,-4.77E-07,0
933935,9.809993673,-4.77E-07,-4.77E-07,0
933944,9.810021613,-4.77E-07,-4.77E-07,0
933953,9.809966664,-4.77E-07,-4.77E-07,0
933962,9.810034651,-4.77E-07,-4.77E-07,0
933971,9.81000578,-4.77E-07,-4.77E-07,0
933980,9.809965733,-4.77E-07,-4.77E-07,0
933990,9.809994604,-4.77E-07,-4.77E-07,0
933998,9.810046758,-4.77E-07,-4.77E-07,0
934008,9.809935,-4.77E-07,-4.77E-07,0
934016,9.810057934,-4.77E-07,-4.77E-07,0
934026,9.809986222,-4.77E-07,-4.77E-07,0
934035,9.809979703,-4.77E-07,-4.77E-07,0
934046,9.810020681,-4.77E-07,-4.77E-07,0
934057,9.809979703,-4.77E-07,-4.77E-07,0
934066,9.810040239,-4.77E-07,-4.77E-07,0
934075,9.809960145,-4.77E-07,-4.77E-07,0
934085,9.810021613,-4.77E-07,-4.77E-07,0
934094,9.809986222,-4.77E-07,-4.77E-07,0
934103,9.810015093,-4.77E-07,-4.77E-07,0
934111,9.809966664,-4.77E-07,-4.77E-07,0
934119,9.810046758,-4.77E-07,-4.77E-07,0
934129,9.809985291,-4.77E-07,-4.77E-07,0
934137,9.810000192,-4.77E-07,-4.77E-07,0
934146,9.809986222,-4.77E-07,-4.77E-07,0
934155,9.809994604,-4.77E-07,-4.77E-07,0
934165,9.810020681,-4.77E-07,-4.77E-07,0
934174,9.809992742,-4.77E-07,-4.77E-07,0
934183,9.810000192,-4.77E-07,-4.77E-07,0
934192,9.810007643,-4.77E-07,-4.77E-07,0
934202,9.809961077,-4.77E-07,-4.77E-07,0
934212,9.810065385,-4.77E-07,-4.77E-07,0
934220,9.809948038,-4.77E-07,-4.77E-07,0
934228,9.810040239,-4.77E-07,-4.77E-07,0
934237,9.809960145,-4.77E-07,-4.77E-07,0
934245,9.810040239,-4.77E-07,-4.77E-07,0
934253,9.809953626,-4.77E-07,-4.77E-07,0
934263,9.810064453,-4.77E-07,-4.77E-07,0
934272,9.809929412,-4.77E-07,-4.77E-07,0
934281,9.810052346,-4.77E-07,-4.77E-07,0
934290,9.809986222,-4.77E-07,-4.77E-07,0
934298,9.809974115,-4.77E-07,-4.77E-07,0
934307,9.810034651,-4.77E-07,-4.77E-07,0
934316,9.809978772,-4.77E-07,-4.77E-07,0
934325,9.809992742,-4.77E-07,-4.77E-07,0
934336,9.810028132,-4.77E-07,-4.77E-07,0
934347,9.809972252,-4.77E-07,-4.47E-07,0.00000003
934358,9.810028132,-4.47E-07,-4.47E-07,0
934368,9.809992742,-4.47E-07,-4.47E-07,0
934379,9.809986222,-4.47E-07,-4.47E-07,0
934389,9.810014162,-4.47E-07,-4.47E-07,0
934403,9.810007643,-4.47E-07,-4.47E-07,0
934414,9.809978772,-4.47E-07,-4.47E-07,0
934422,9.809987154,-4.47E-07,-4.47E-07,0
934432,9.810028132,-4.47E-07,-4.47E-07,0
934443,9.810000192,-4.47E-07,-4.47E-07,0
934453,9.809986222,-4.47E-07,-4.47E-07,0
934463,9.810007643,-4.47E-07,-4.47E-07,0
934472,9.810000192,-4.47E-07,-4.47E-07,0
934482,9.810000192,-4.47E-07,-4.47E-07,0
934492,9.810013231,-4.47E-07,-4.47E-07,0
934501,9.809972252,-4.47E-07,-4.47E-07,0
934510,9.810015093,-4.47E-07,-4.47E-07,0
934520,9.810000192,-4.47E-07,-4.47E-07,0
934529,9.809992742,-4.47E-07,-4.47E-07,0
934538,9.810020681,-4.47E-07,-4.47E-07,0
934547,9.809978772,-4.47E-07,-4.47E-07,0
934558,9.810007643,-4.47E-07,-4.47E-07,0
934568,9.809992742,-4.47E-07,-4.17E-07,0.00000003
934577,9.810014162,-4.17E-07,-4.17E-07,0
934588,9.809992742,-4.17E-07,-4.17E-07,0
934598,9.809992742,-4.17E-07,-3.87E-07,0.00000003
934607,9.810000192,-3.87E-07,-3.87E-07,0
934616,9.810028132,-3.87E-07,-3.87E-07,0
934625,9.809972252,-3.87E-07,-3.87E-07,0
934634,9.810015093,-3.87E-07,-3.87E-07,0
934641,9.809992742,-3.87E-07,-3.58E-07,0.000000029
934650,9.809992742,-3.58E-07,-3.58E-07,0
934659,9.810014162,-3.58E-07,-3.58E-07,0
934668,9.809992742,-3.58E-07,-3.28E-07,0.00000003
934677,9.810007643,-3.28E-07,-3.28E-07,0
934686,9.809992742,-3.28E-07,-3.28E-07,0
934694,9.809980634,-3.28E-07,-3.28E-07,0
934704,9.810028132,-3.28E-07,-2.98E-07,0.00000003
934714,9.809992742,-2.98E-07,-2.98E-07,0
934723,9.809992742,-2.98E-07,-2.98E-07,0
934733,9.810015093,-2.98E-07,-2.68E-07,0.00000003
934744,9.809972252,-2.68E-07,-2.68E-07,0
934754,9.810034651,-2.68E-07,-2.68E-07,0
934764,9.809993673,-2.68E-07,-2.38E-07,0.00000003
934774,9.809993673,-2.38E-07,-2.38E-07,0
934785,9.810000192,-2.38E-07,-2.38E-07,0
934795,9.809993673,-2.38E-07,-2.38E-07,0
934805,9.810000192,-2.38E-07,-2.09E-07,0.000000029
934815,9.810015093,-2.09E-07,0.000235319,0.000235528
934827,9.810000192,0.000235319,0.002735466,0.002500147
934836,9.809986222,0.002735466,0.005235627,0.002500161
934847,9.810014162,0.005235627,0.007735774,0.002500147
934857,9.809985291,0.007735774,0.010235161,0.002499387
934869,9.810006711,0.010235161,0.012735322,0.002500161
934879,9.809987154,0.012735322,0.015235469,0.002500147
934889,9.810022544,0.015235469,0.017735615,0.002500146
934899,9.809992742,0.017735615,0.020235777,0.002500162
934911,9.810000192,0.020235777,0.022735164,0.002499387
934923,9.810000192,0.022735164,0.02523531,0.002500146
934932,9.810000192,0.02523531,0.027735472,0.002500162
934943,9.810000192,0.027735472,0.030235618,0.002500146
934953,9.809993673,0.030235618,0.032735765,0.002500147
934963,9.810014162,0.032735765,0.035235167,0.002499402
934973,9.809992742,0.035235167,0.037735313,0.002500146
934988,9.810000192,0.037735313,0.04023546,0.002500147
935001,9.810000192,0.04023546,0.042735621,0.002500161
935015,9.810000192,0.042735621,0.045235783,0.002500162
935027,9.810000192,0.045235783,0.047735155,0.002499372
935038,9.810000192,0.047735155,0.050235316,0.002500161
935047,9.810000192,0.050235316,0.052735478,0.002500162
935055,9.810000192,0.052735478,0.055235624,0.002500146
935064,9.810000192,0.055235624,0.057735771,0.002500147
935073,9.810000192,0.057735771,0.060235173,0.002499402
935082,9.810000192,0.060235173,0.062735319,0.002500146
935091,9.810000192,0.062735319,0.065235466,0.002500147
935100,9.810000192,0.065235466,0.067735627,0.002500161
935109,9.810000192,0.067735627,0.070235774,0.002500147
935117,9.810000192,0.070235774,0.072735161,0.002499387
935127,9.810000192,0.072735161,0.075235322,0.002500161
935136,9.810000192,0.075235322,0.077735469,0.002500147
935145,9.810000192,0.077735469,0.08023563,0.002500161
935154,9.810000192,0.08023563,0.082735777,0.002500147
935163,9.810000192,0.082735777,0.085235164,0.002499387
935172,9.810000192,0.085235164,0.08773531,0.002500146
935182,9.810000192,0.08773531,0.090235472,0.002500162
935190,9.810000192,0.090235472,0.092735618,0.002500146
935199,9.810000192,0.092735618,0.095235765,0.002500147
935208,9.810000192,0.095235765,0.097735167,0.002499402
935217,9.810000192,0.097735167,0.100235313,0.002500146
935226,9.810000192,0.100235313,0.10273546,0.002500147
935234,9.810000192,0.10273546,0.105235621,0.002500161
935245,9.810000192,0.105235621,0.107735783,0.002500162
935255,9.810000192,0.107735783,0.110235155,0.002499372
935265,9.810000192,0.110235155,0.112735316,0.002500161
935275,9.810000192,0.112735316,0.115235478,0.002500162
935285,9.810000192,0.115235478,0.117735624,0.002500146
935294,9.810000192,0.117735624,0.120235771,0.002500147
935305,9.810000192,0.120235771,0.122735173,0.002499402
935315,9.810000192,0.122735173,0.125235319,0.002500146
935324,9.810000192,0.125235319,0.127735481,0.002500162
935336,9.810000192,0.127735481,0.130235627,0.002500146
935345,9.810000192,0.130235627,0.132735774,0.002500147
935356,9.810000192,0.132735774,0.135235161,0.002499387
935365,9.810000192,0.135235161,0.137735322,0.002500161
935374,9.810000192,0.137735322,0.140235469,0.002500147
935385,9.810000192,0.140235469,0.14273563,0.002500161
935395,9.810000192,0.14273563,0.145235777,0.002500147
935406,9.810000192,0.145235777,0.147735164,0.002499387
935415,9.810000192,0.147735164,0.15023531,0.002500146
935426,9.810000192,0.15023531,0.152735472,0.002500162
935434,9.810000192,0.152735472,0.155235633,0.002500161
935444,9.809992742,0.155235633,0.157735765,0.002500132
935453,9.810007643,0.157735765,0.160235167,0.002499402
935462,9.810000192,0.160235167,0.162735313,0.002500146
935471,9.810000192,0.162735313,0.165235475,0.002500162
935482,9.810000192,0.165235475,0.167735621,0.002500146
935492,9.810000192,0.167735621,0.170235783,0.002500162
935502,9.810000192,0.170235783,0.17273517,0.002499387
935511,9.810000192,0.17273517,0.175235316,0.002500146
935522,9.810000192,0.175235316,0.177735478,0.002500162
935531,9.810000192,0.177735478,0.180235624,0.002500146
935540,9.810000192,0.180235624,0.182735786,0.002500162
935549,9.809992742,0.182735786,0.185235173,0.002499387
935558,9.810007643,0.185235173,0.187735319,0.002500146
935568,9.810000192,0.187735319,0.190235466,0.002500147
935578,9.810000192,0.190235466,0.192735627,0.002500161
935589,9.810000192,0.192735627,0.195235789,0.002500162
