simu_time  w_x   w_y   w_z   
436895 0.10860601384279 4.4597234505033e-07 2.0059252583713e-07
436947 0.10921578797649 -7.4830514743289e-07 7.9421891692375e-07
437002 0.11079716058511 8.250067060687e-08 -4.9176883767315e-07
437054 0.11078703695425 -3.1336961794274e-07 -2.0951384575737e-07
437107 0.11080003213984 -3.7326468089422e-07 -6.8337030181315e-07
437160 0.11078523947426 -7.5722984248262e-07 7.844832670755e-07
437220 0.11079774732729 2.4293931991946e-06 -1.0892391282142e-06
437273 0.11078464341871 8.8791073532793e-07 2.5010442851091e-06
437324 0.11079478567631 -1.1656135479827e-06 -1.0896357592214e-06
437375 0.11079049597872 1.9754873697246e-06 -2.4605721467182e-06
437426 0.11079057603404 5.5996561710718e-06 7.445659302843e-07
437480 0.11076673381232 4.4957688387375e-06 4.6343247968872e-06
437536 0.11078345130763 1.6967203725873e-06 1.6750088395703e-06
437588 0.11079714195838 2.3842221713588e-06 -0
437642 0.1107874879904 1.7150434522429e-06 1.6559812026869e-06
437695 0.11079358425185 -0 -0
437749 0.1107923828274 2.3842221713588e-06 -0
437803 0.11078997997849 1.7424584221784e-06 3.4155432247703e-06
437854 0.11079594984729 3.5974963848038e-06 -1.2147423237201e-07
437907 0.11078691060564 1.3721511984312e-06 1.9197451416261e-06
437962 0.11079358425185 -1.2776445410677e-06 -4.9161738317801e-07
438014 0.11068511145643 -1.286961177471e-06 1.0493739460556e-07
438065 0.10861020485833 2.9068576340964e-07 -3.4119276439442e-07
438118 0.10860839806497 3.5609531827328e-06 4.417471447821e-07
438169 0.10860366984261 5.3569356188164e-06 1.3984169391532e-06
438222 0.10860778338269 4.9710748960909e-06 2.431471142078e-06
438276 0.10861077297377 5.3594100481678e-06 1.3662212974303e-06
438326 0.10860780200942 2.5936862606019e-06 1.8072825093159e-06
438378 0.10861077297377 7.5982890536003e-07 8.6958662438304e-07
438433 0.10860309245785 1.1321574422256e-06 -1.9191310925453e-07
438488 0.10860780200942 3.1340298553876e-06 -3.3072257978498e-07
438542 0.10861196508485 4.6182768022186e-06 1.620164477435e-06
438595 0.10576696403878 1.0473274096404e-06 1.6083358920229e-06
438646 0.10461002023013 -5.7115284264874e-07 -6.0818511874741e-07
438699 0.10459427284983 3.6497833988799e-07 1.2482131092713e-07
438752 0.10460642527013 3.6253658593488e-07 1.2292818486704e-07
438810 0.10459987797253 3.6005718027999e-07 7.1709422363227e-07
438862 0.10460940554785 3.0993576829981e-06 2.3832361361587e-07
438917 0.10460642527013 2.6251663420978e-06 1.654870898507e-06
438969 0.10459485954725 3.0891063202799e-06 -3.6513226957657e-07
439023 0.10460641595676 2.2798219552582e-06 2.7058866496598e-06
439073 0.10460166613916 1.0425398417429e-06 3.3535883529805e-07
439126 0.10460582921459 3.4191494262891e-06 3.2992562289195e-07
439179 0.099429012318084 5.3630446718297e-06 1.0989631960391e-06
439240 0.099354077811499 2.7241418351296e-06 7.0257232884536e-07
439293 0.099346160597629 4.7684443427176e-06 1.1921109435687e-06
439345 0.099349150188711 3.3524774024613e-07 6.9927140823662e-07
439398 0.099347976704361 4.0622589639462e-07 -1.3907118943099e-07
439453 0.099341997522197 3.9963806995204e-07 -7.2528541422349e-07
439505 0.099353481801429 2.3840405649443e-06 1.1920199982724e-06
439556 0.099347958077626 -0 1.1921110856794e-06
439610 0.099354533315332 7.030725856572e-07 -1.196577341249e-06
439661 0.099345573855454 2.4375861661698e-06 -1.8298202385057e-07
439716 0.099341978895461 4.4505330084154e-06 1.1002522112849e-06
439767 0.095275534337928 1.7071858976067e-06 3.5556253224275e-06
439821 0.093435021899081 3.3236427829914e-06 2.6664428968283e-07
439873 0.093430840196913 2.9668277876323e-06 1.5053422877852e-06
439926 0.093427869232567 -2.6694702103471e-07 2.5793460814578e-07
439977 0.09343741543462 -1.0501996093132e-07 2.3768088237694e-07
440029 0.093432661888255 1.2143420411895e-06 3.3245004456619e-07
440088 0.093435617954623 1.2048362475961e-06 3.2682419863493e-07
440140 0.093432041621366 3.1005715927307e-09 3.2121878356922e-07
440192 0.093428455974742 2.5355018703181e-06 -2.7712381807183e-07
440243 0.09343141762572 8.0184112463189e-06 2.0820822842727e-06
440294 0.093436219323362 1.0203315910812e-06 5.6457168089841e-07
440345 0.093432637676909 1.1564547965844e-06 2.9924537603102e-07
440399 0.089288216920706 3.5313574893256e-06 5.9213101331799e-07
440450 0.087342673002141 2.3324148573264e-06 5.7805913920496e-07
440501 0.087338500613341 9.877319310062e-07 1.1427274699014e-06
440553 0.08734495915543 2.0645122303263e-07 -5.4100889293093e-07
440602 0.087342691628877 -1.1381933564651e-06 -8.7036396999731e-07
440654 0.087327184871395 -9.9509760045056e-08 -8.8731415454388e-07
440705 0.087342673002141 -5.13736418672e-07 4.8047597413115e-07
440759 0.087343865113227 1.8634782022457e-06 -1.1332105639721e-07
440813 0.087344344520045 2.7865455632243e-06 1.2877539623282e-06
440869 0.087334933593452 2.9162832694186e-06 1.01940521202e-06
440922 0.087335529648995 1.675302298198e-06 -8.7957324175501e-07
440974 0.087343855799859 4.7485141675205e-06 3.8433420251789e-07
441026 0.08734206763323 5.9273549545782e-06 4.4324335745118e-07
441077 0.082390262253371 7.7058715466723e-07 1.2648690618099e-06
441128 0.081380869582451 3.5632627660826e-06 9.5234934714945e-07
441183 0.081396972395476 9.8136544200315e-08 4.5241692389159e-07
441243 0.081397568451019 9.5144829415726e-08 4.6172688109129e-07
441297 0.081399943359822 1.3924016440098e-06 -2.4983345801577e-08
441350 0.081390753365669 3.5592480166169e-06 6.7392080228777e-07
441402 0.081388618304508 2.4706203704514e-06 4.8972816332496e-07
441454 0.081395770971022 2.4677815667968e-06 4.9908572761438e-07
441508 0.081398164506561 8.0757398458734e-08 -8.7600739967944e-08
441558 0.081396972395476 -4.047398446417e-08 7.9130500775594e-07
441610 0.081383014547414 1.3635878337204e-06 3.5580838633986e-07
441661 0.081398751248736 2.6892821494289e-06 5.8383345285615e-07
441726 0.08139695376874 2.7995185683974e-06 3.1740932819945e-07
441781 0.081258678196169 1.5107824280886e-06 4.8340473386873e-07
441843 0.078535868536374 2.6749093558756e-06 3.1096613493766e-07
441898 0.078536433201575 2.5582635365392e-06 5.953996801771e-07
441952 0.078543030516256 2.8149048955742e-07 3.2744554221116e-07
442007 0.078543039829623 -9.4119500602748e-07 1.7417572479076e-07
442059 0.078543635885166 4.3627250710241e-07 -5.2459957493773e-07
442112 0.078534685738656 2.6793923805096e-07 3.5229757993201e-07
442172 0.078537038524303 2.6475070888472e-06 3.6058947870262e-07
442232 0.078541242349627 1.5377089980357e-07 3.4973280126474e-07
442283 0.078544222627341 2.5347015027679e-06 6.5652613926054e-07
442337 0.078534676425288 5.0187729366713e-06 6.8370680316704e-07
442389 0.078541829091802 2.5282240963513e-06 6.7409507386279e-07
442440 0.078534039848637 4.8689782928686e-06 9.1161545358091e-07
442493 0.078543030516256 1.2609421265537e-06 7.9289927681878e-07
442544 0.078543617258431 1.3939256393237e-06 3.0574591096655e-07
442598 0.078534089683113 1.3554358046706e-06 8.1816613571844e-07
442650 0.078535281794199 -2.0309106314711e-06 -6.3367210714552e-07
442705 0.078544786655215 1.3801018284849e-06 3.4555559622639e-07
442757 0.07854183840517 1.3475907247272e-06 5.3230510215842e-07
442808 0.078535281794199 3.3210762634679e-07 -5.8153104609753e-07
442860 0.07854183840517 1.1656560390867e-07 4.557365591524e-07
442912 0.078536473905284 2.2738169248602e-07 -2.628179231379e-07
442964 0.078542989312347 1.3372527482599e-06 5.4862722242919e-07
443017 0.078534685738656 2.4922695168643e-06 4.8250190449259e-07
443069 0.078541829091802 2.5770840341424e-06 2.0657819365008e-07
443122 0.07854183840517 2.4867672741781e-06 5.0040103334252e-07
443172 0.078535272480831 3.811444919788e-06 -1.1755396617176e-07
443234 0.07854357600976 4.8522957676535e-06 6.0815683847107e-07
443288 0.07853349362757 1.2393884785417e-06 1.1577475777642e-06
443339 0.078543626571798 2.5581563079331e-06 2.4979265891752e-07
443389 0.078534080369745 3.621035603734e-06 2.7266569834075e-07
443443 0.078542425147345 3.6197745132439e-06 8.7322963257717e-07
443496 0.078535250494092 1.2342145664775e-06 5.7967117799149e-07
443549 0.078542425147345 4.850387655098e-06 5.72411375146e-07
443601 0.078542415833977 6.1529835692767e-06 3.1061053839957e-07
443652 0.078534369084149 3.6901073801606e-06 6.0292716438132e-07
443703 0.078542425147345 3.6137350920528e-06 7.4682996714971e-07
443755 0.078537038524303 2.5294556290702e-06 1.7065757917974e-07
443806 0.078542136432941 3.6473425709611e-06 4.6226938874805e-07
443859 0.078534685738656 1.2940849034221e-06 -1.0286101494009e-07
443912 0.078542732488484 2.4847640815312e-06 1.9299407904064e-07
443966 0.078534974453059 3.6765258590717e-06 4.7948198073096e-07
444018 0.078544777342558 3.6404202960779e-06 6.2889794923927e-07
444073 0.078541829091802 3.6721323641885e-06 3.3906199185255e-07
444124 0.078534974453059 2.4415527604633e-06 3.7438190488373e-07
444176 0.078541829091802 3.6678073666703e-06 4.9670309935681e-07
444230 0.078535868536374 2.5002186218516e-06 2.5032372666167e-07
444282 0.078543278004725 6.047311373371e-06 2.0732071439954e-07
444334 0.078535561195234 7.1828604935963e-06 7.4816012344763e-07
444385 0.078541819778434 4.8276851840611e-06 4.5298845766201e-07
444438 0.078534983766427 1.2440235616414e-06 5.155595570423e-07
444491 0.078542434460713 1.4479376589978e-07 -3.0955334125862e-07
444544 0.078543594635075 3.6529259375948e-06 2.291160818959e-07
444597 0.07853557982197 2.4246415853082e-06 6.0594254060005e-07
444650 0.078542732488484 1.330432276927e-06 -3.3663257364187e-07
444703 0.078535281794199 6.3229320687215e-08 1.7963806989355e-07
444759 0.078543030516256 2.4452487759544e-06 1.8875713687453e-07
444813 0.078543585322418 4.826935487329e-06 4.886789357521e-08
444865 0.078534369084149 4.7928856804704e-06 5.9807344394572e-07
444918 0.078534983766427 5.4634606719081e-08 6.7150501725197e-08
444970 0.078543626571798 1.2593308752604e-06 3.9032271254515e-08
445021 0.078542127119574 2.4347740793297e-06 8.5463456978917e-08
445074 0.078537029211646 2.4326020601067e-06 2.4362726774786e-07
445127 0.078542136432941 4.8150589312024e-06 2.5282196198638e-07
445183 0.078536166564145 2.4526484809151e-06 -7.3528928028357e-08
445245 0.078542713861748 3.6079392486282e-06 4.3432662060152e-07
445296 0.078542127119574 2.4251995119776e-06 1.3138064600887e-07
445350 0.07853613519654 3.6052593874393e-06 2.944145975751e-07
445401 0.078535272480831 3.6043591954811e-06 2.9900581289222e-07
445453 0.078542425147345 2.4198874134289e-06 1.5901769847849e-07
445504 0.078542583474598 2.4269338311507e-06 9.4252018845035e-08
445559 0.078542872189002 4.8092034012773e-06 1.0345108527697e-07
445610 0.078536870896471 5.9999278861646e-06 -5.430597582446e-08
445663 0.078534229383631 4.7763172763613e-06 2.9844479531475e-07
445717 0.078542732488484 4.7684449111605e-06 3.7253471427481e-07
445768 0.078543021202888 3.5893434930504e-06 4.0526316735185e-07
445820 0.078542872189002 3.6096008071149e-06 -3.6158184173795e-08
445872 0.078528992388355 2.4004280908209e-06 8.3680484338181e-08
445926 0.078542434460713 1.211812178403e-06 2.1385008778599e-07
445980 0.078542732488484 2.416789399829e-06 2.8542368783279e-08
446031 0.078542872189002 1.2264188861942e-06 -5.5545887241838e-08
446083 0.078534974453059 4.7850684542273e-06 1.4963290222319e-07
446136 0.078537485531856 2.3952135938422e-06 1.3022208307819e-07
446187 0.078542434460713 1.0241492940385e-08 2.8856694593172e-07
446238 0.078542434460713 2.4075630037301e-06 7.4809203465102e-08
446293 0.078542937382577 4.7944233184131e-06 -2.1381521736915e-07
446345 0.078527384058256 1.2000233839913e-06 1.2113297125236e-07
446399 0.078545159161509 1.1852834695427e-08 -5.6090887901957e-08
446454 0.078542425147345 2.3920953892239e-06 7.4488734919528e-08
446504 0.078542648668173 3.5838460821286e-06 9.7877662886109e-08
446557 0.078535197973888 3.5830693049572e-06 1.0253075851898e-07
446611 0.078535281794199 1.1980885465985e-06 2.9345429331539e-07
446662 0.078544637652698 2.3968400690008e-06 3.7459800401256e-08
446718 0.078542657981541 2.3952869116746e-06 2.8152097230592e-08
446772 0.078543067769727 1.2011496114123e-06 6.5355368047791e-08
446826 0.078526480661574 1.2000383056164e-06 -4.0481296060487e-07
446878 0.078543589318327 5.9601211380502e-06 4.6577071255874e-07
446929 0.078543920578082 1.1966412282769e-06 -3.863172293014e-07
446984 0.078542797682059 -3.126435742968e-12 -4.0321708946576e-09
447038 0.07853584059627 -3.5527678897363e-11 4.3343274420046e-07
447090 0.078534732305495 -2.3842932267166e-06 -4.1391618224106e-07
447145 0.07854275111522 1.1921395078225e-06 3.9823977961523e-10
447205 0.078544227895775 4.0924763730433e-11 4.3405866609056e-07
447258 0.078543291290556 -5.0616994678651e-09 -4.2782448692044e-07
447310 0.078527710026131 3.0468537422379e-10 3.8468002894427e-08
447362 0.078543319230659 4.7680759917428e-06 -5.5876547790296e-08
447413 0.078542797682059 2.3840101421712e-06 4.1050040908115e-07
447465 0.078543594635075 2.3720737661499e-06 -4.55393008308e-07
447516 0.078535393554613 2.3836471914035e-06 -5.5058554070403e-08
447570 0.078535207287256 3.5744392054208e-06 -6.9384650930738e-08
447622 0.078543468244545 4.7688291785354e-06 4.2932428788509e-07
447675 0.07854235995377 1.1722354809971e-06 -5.066620761946e-07
447733 0.078545224350111 1.1924961749504e-06 2.0153045981553e-08
447787 0.078526992896806 4.7646300911112e-06 -1.4891614018336e-07
447838 0.078543095709831 3.5740390216457e-06 3.2659905973375e-07
447892 0.078543328544027 2.3556283584965e-06 -5.9521062358017e-07
447943 0.078542741801852 -1.1920516834003e-06 4.1166372739897e-07
447997 0.07853645182689 1.165147633188e-06 -3.5567125996139e-07
448048 0.078535281794199 2.3849298827225e-06 -5.4534316522513e-08
448100 0.078542564847863 4.7639755291552e-06 -1.9398050504522e-07
448151 0.078543915286202 -1.01933174078e-08 1.881653345633e-07
448202 0.078542294760195 -3.491461327031e-08 -3.9746988676429e-07
448254 0.078529448708565 3.5740826750697e-06 -1.2016546184087e-07
448306 0.078543030516256 2.3805113763533e-06 -8.1957274758135e-08
448358 0.078542872189002 2.3807927555702e-06 -5.1962179184742e-07
448409 0.078543328544027 1.2198191224515e-06 6.3752018110225e-07
448462 0.078534387710884 -3.5938378865417e-08 -3.296250232008e-07
448516 0.078537178214163 1.175044463117e-06 -2.4489137046505e-07
448568 0.078542723175116 1.1973987411851e-06 9.5933384012692e-08
448617 0.078544222627341 -1.4682879134702e-09 -2.5716230746191e-08
448668 0.078541242349627 -9.6550020171474e-10 -3.8888330863462e-07
448722 0.078536026863627 3.6214229975447e-06 2.1726424443651e-07
448773 0.078536433201575 3.5574356748231e-06 -3.7013834156494e-07
448827 0.078543468244545 5.9320133438352e-06 -4.3929189794886e-07
448879 0.078544213313973 3.5472466042142e-06 -2.8548321445878e-07
448935 0.078534387710884 1.2054805775806e-06 4.4978361233172e-08
448992 0.078543328544027 5.6440691803507e-09 7.9617279715239e-08
449046 0.07853613519654 3.5706327743271e-06 -7.4482705858461e-08
449100 0.078543319230659 4.7240856197321e-06 -4.4372184423057e-07
449153 0.078535281794199 3.5675604783435e-06 -4.1224275750964e-07
449218 0.078542425147345 3.5504512008508e-06 -3.284978720601e-07
449270 0.078543905972834 5.9042653739521e-06 -3.9894915273054e-07
449321 0.078536423888918 4.7435916375925e-06 -8.9198861897519e-07
449373 0.078544800056148 4.7935138098333e-06 -1.5113764153521e-07
449424 0.078534676425288 2.3685058631003e-06 -6.2832924162686e-07
449475 0.078544520655113 -1.099104169869e-06 3.0378474756374e-07
449527 0.078534089683113 6.566538257385e-08 -2.0716653645358e-08
449579 0.07854448865018 2.4793483714778e-06 4.3285813530453e-07
449630 0.078536473905284 3.5415920188409e-06 -5.1620001450978e-07
449681 0.07854183840517 2.5972154381128e-09 -2.711354146276e-07
449736 0.078544204000606 6.0125986462173e-06 -3.6615287731448e-07
449789 0.078535263167463 4.7684449111605e-06 -7.4506935749427e-07
449840 0.078545671357663 3.60086935393e-06 -5.030846390913e-07
449897 0.078534974453059 5.1539151112111e-08 -2.5201328095932e-07
449949 0.078543337857395 5.3493457672897e-08 -2.4285643029183e-07
450002 0.078534983766427 1.3072955155433e-06 1.6751876148505e-07
450054 0.078543021202888 2.4742632365349e-06 -2.2816140069094e-07
450106 0.078538817241856 3.6058442705209e-06 -3.3207399501196e-08
450158 0.078542136432941 1.1556008532945e-06 -3.1896664847623e-07
450210 0.07854183840517 1.2193304037005e-06 8.4721461405145e-08
450266 0.078537060647459 3.5048851052256e-06 -9.0124896287172e-07
450315 0.078542723175116 3.645802659247e-06 -1.9246833600735e-08
450369 0.078538528549478 2.3466157211121e-06 -7.5268889397956e-07
450421 0.078541829091802 2.45691720259e-06 -6.0785392972473e-07
450475 0.078544809369516 3.7250867959172e-06 2.8260122691047e-07
450531 0.078534080369745 3.5020622179711e-06 -1.0254243824341e-06
450582 0.078535272480831 4.8481832336777e-06 1.5391297721196e-08
450636 0.078545373352628 1.0779844230364e-06 -1.1592646984018e-06
450687 0.078543626571798 1.3190281762223e-06 5.0209421146341e-08
450740 0.078535281794199 8.7101078691931e-08 4.2497925275595e-08
450793 0.078543030516256 2.4738485574668e-06 5.151406412985e-08
450847 0.078534080369745 3.4582835909267e-06 -8.4077694534373e-07
450901 0.078545969362698 4.7680811298887e-06 -8.9401510527922e-07
450953 0.078543021202888 3.6381355019195e-06 -1.680984133301e-07
451005 0.078534080369745 1.0859086214837e-06 -7.2533913207398e-07
451057 0.078538848814088 1.1569408152318e-06 -2.3695988366139e-07
451112 0.07854183840517 3.541412106675e-06 -8.281963810801e-07
451168 0.078542998625005 2.4923243635778e-06 1.1432920686325e-07
451232 0.078535868536374 4.6997133477871e-06 -1.0410667220651e-06
451284 0.078541242349627 -1.112228947118e-06 -8.5499624156034e-08
451335 0.07853766601637 2.5010411586734e-06 -4.5495580288095e-07
451386 0.078541233036259 2.5972097536842e-06 4.3305963251668e-07
451438 0.078545364039971 3.4486747048125e-06 -1.0819157581523e-06
451489 0.078535272480831 3.5436870150102e-06 -4.9646765742875e-07
451541 0.078534695052024 -6.4492400727374e-08 -1.2813463830981e-06
451593 0.078544222627341 -8.9682619318115e-07 5.5977449951132e-07
451646 0.078541242349627 -1.0886840437591e-06 1.0296347676603e-08
451698 0.078537625221716 2.5219663973076e-06 -9.4878158682993e-08
451752 0.078543607945063 2.5253148057818e-06 2.1195751056729e-07
451806 0.078535253854095 4.5642411921657e-06 -1.1560403306824e-06
451858 0.078544809369516 4.5620435920598e-06 -1.1552341365929e-06
451910 0.078541233036259 5.8273431173749e-06 -1.6313114998551e-06
451962 0.078538817241856 3.7584709032556e-06 1.0428005475056e-07
452013 0.078535868536374 2.3286364176203e-06 -2.8386612663393e-09
452070 0.078544809369516 2.2766429385504e-06 -8.7398935646271e-07
452122 0.078543626571798 1.2209936675158e-06 1.5296740581762e-07
452173 0.078542434460713 3.4406050179073e-06 -1.6052631741304e-06
452226 0.078531078423601 2.6659101593374e-06 -2.8691949531138e-08
452279 0.078541847718538 -2.4828606506066e-06 9.0014215132719e-08
452330 0.078541847718538 -2.2540983525186e-06 9.5868606395759e-07
452381 0.078607404514882 4.6543456387209e-06 -1.4674329754052e-06
452433 0.079943770355297 3.5537922237743e-06 -7.0815425168061e-07
452487 0.079927548643362 -1.0248061029657e-06 2.2704733864182e-07
452540 0.079941991502036 2.6811033935253e-07 7.1024860835161e-07
452592 0.079942578244211 2.4622588601676e-06 -5.1768887294933e-07
452643 0.079941982188668 2.4649728906139e-06 -8.0650410406502e-07
452695 0.079934233466611 1.2941960340017e-06 -7.0944021154598e-07
452750 0.079935892784344 -1.0017228310233e-06 -3.0608312873386e-09
452802 0.07994019402204 1.3872023813692e-06 -5.8559228612764e-07
452853 0.079941386133125 2.1590142043784e-07 -2.0069825620953e-07
452908 0.079941982188668 -9.8729828015758e-07 3.7454131757894e-08
452960 0.07992767685564 2.4820278818132e-06 -4.5343877099204e-07
453012 0.07994422761267 3.4357080913041e-06 -1.2224167244333e-06
453065 0.079941982188668 1.0378430825927e-07 -7.332117814962e-07
453117 0.080653076451276 2.3618275121319e-07 -1.5748908456625e-07
453168 0.082649890459893 2.4942624775398e-06 -4.1658946243969e-07
453236 0.082650477202068 1.4277792539915e-06 1.1897180478119e-07
453294 0.082660860137893 3.5680022214585e-06 -9.2833442741372e-07
453346 0.082660023404121 1.1983045548862e-07 -3.8845317502621e-07
453400 0.08265763918195 1.3094433768987e-06 -1.0548458303402e-07
453451 0.082642719166643 5.9558589534682e-06 -9.1354637153454e-07
453503 0.082660014090753 1.1885752289648e-06 -9.0860255290526e-07
453555 0.08265908142034 -9.2283779113512e-07 -9.6621377769315e-08
453607 0.082659408721842 1.6063240306223e-06 4.7856515344933e-07
453660 0.08265107325761 2.2439117143145e-06 -1.4550434789987e-06
453717 0.082650477202068 2.5282454129587e-06 -3.2329239207574e-07
453771 0.082660004777385 4.6259658445962e-06 -1.7519023897828e-06
453821 0.083718796637788 2.3840405649443e-06 -1.1920202824722e-06
453874 0.08509435149455 -1.9292895325245e-06 8.6227396223559e-07
453924 0.085075864459354 3.1791957672377e-07 6.2066997144409e-07
453978 0.085095515665532 3.4374086636923e-06 -1.1231529978254e-06
454029 0.085093736812271 2.4029785120452e-06 -5.2550240431387e-07
454080 0.085096771920058 2.405652250591e-06 -5.1540377452347e-07
454132 0.085084795979129 1.0541754408033e-06 -1.1061701988695e-06
454186 0.085085997403582 3.5748575793675e-07 1.1887206082269e-07
454238 0.0850955249789 3.7439326663544e-06 -5.8260007395555e-07
454292 0.085098514569982 2.077290310943e-06 -1.7030660423705e-06
454345 0.08508546635404 1.7104473739162e-06 6.6448601009935e-08
454397 0.085095506352164 5.1193691331371e-06 -5.4309102125023e-07
454449 0.085817934983453 4.4549978428778e-06 -1.6990951847555e-06
454501 0.086932568161932 3.441562559909e-06 -1.0664326321336e-06
454553 0.086931376050846 2.066380044975e-06 -1.6963514531696e-06
454605 0.086922965400423 1.4311784914182e-06 2.252040901254e-07
454659 0.08692601155096 4.4462318854973e-06 -1.6935694938013e-06
454712 0.086930202566496 1.7681241858567e-06 7.5422938788902e-07
454765 0.086930779995303 3.4446068556583e-06 -1.037628850689e-06
454816 0.08693435632856 3.4452909766432e-06 -1.0318762089219e-06
454868 0.086925358753361 4.437223740711e-06 -3.4757936131783e-06
454920 0.0869242326977 2.1354482686337e-06 1.0832246296898e-07
454971 0.086932577475299 4.7684449111605e-06 -2.9802774299771e-06
455023 0.087020197640097 3.1400732556788e-06 5.2540734112706e-08
455078 0.087789118603728 3.1481684504816e-06 -5.3638517185835e-07
455131 0.087786006607368 -5.4639390975846e-07 -3.3446377740652e-07
455190 0.087792704250353 8.7293468178696e-07 3.6588155243074e-07
455247 0.087794483103614 4.425222521526e-07 -4.0457812264736e-07
455299 0.087785542270471 2.2130560673028e-06 1.8782714658788e-07
455353 0.087795675214699 1.4194831146368e-06 -1.6839318292914e-06
455408 0.08778599729471 -5.0070794764764e-07 -2.7064583584016e-07
455460 0.087795675214699 2.2471484279727e-06 1.4133656746628e-06
455512 0.087793896361439 -2.395793394265e-07 -1.3177328370497e-06
455563 0.087785551583839 -8.3122490254003e-07 -1.1295243896481e-07
455619 0.087587055774705 1.5603642883149e-06 -9.8887022007423e-08
455671 0.08726269114043 2.5135643159539e-06 -8.102622210552e-07
455726 0.087268175372654 1.3382196599198e-07 -8.0049573406526e-07
455778 0.087259821281686 6.4312630672154e-07 8.0550201035404e-08
455834 0.087272925190261 1.4478090488002e-06 -4.5437208311667e-07
455884 0.087268771428197 -2.2396648776898e-07 -6.416606478563e-07
455935 0.087262719078402 -1.1513916548793e-06 1.1558881567193e-07
455986 0.087268175372654 -2.0724163397304e-06 8.8094617337832e-07
456038 0.087259234539511 -1.1399334311222e-06 1.4640104697502e-07
456097 0.087268175372654 -2.0541568181058e-06 9.1975689402723e-07
456160 0.087212127524891 2.17288222067e-06 -1.1809575261664e-06
456214 0.085074132850049 2.7669559587856e-06 -7.352883381008e-07
456267 0.085063347292954 0 -1.1921110856794e-06
456320 0.0850704906461 2.9544738189046e-06 -2.4090207043952e-07
456374 0.08507166413045 5.157186499884e-06 -1.336323334531e-06
456426 0.085063319352851 2.7748822547428e-06 -7.4192522896721e-07
456477 0.085072326194523 1.4870690717852e-06 -1.0029478029876e-06
456530 0.085063915408393 5.1629203830366e-06 -7.4526461761749e-07
456586 0.085072278812729 0 -1.1921110856794e-06
456639 0.085069903903925 6.1032487979204e-07 4.0093753033539e-07
456693 0.085063934035129 1.5006691190137e-06 -9.8787709710217e-07
456747 0.081450335747373 5.1699912980958e-06 -1.9439303980919e-06
456799 0.081120383996862 1.5072037960487e-06 -1.5767775075227e-06
456852 0.081121007992509 -6.4248453472993e-07 -3.8810439980247e-07
456904 0.081112653901541 -2.2709875005128e-07 6.5543018142191e-07
456958 0.081120989365773 1.7580280721783e-06 2.3243639300115e-07
457010 0.081117184743453 3.4935907698056e-06 -1.3983960504717e-06
457062 0.08111978794132 2.6349830661093e-06 -1.1643291513352e-06
457113 0.081122777532402 2.5572610104249e-07 6.3248079301673e-07
457175 0.081109673623827 -5.7128933999107e-07 -2.1264168484365e-07
457232 0.081115643492623 -1.4200731583279e-06 6.3481268774884e-07
457287 0.076728138648631 1.8159119110483e-06 -1.8931369402076e-07
457341 0.075640216739207 2.6615833498534e-06 -1.020090754112e-06
457394 0.075634852239321 3.5007789582094e-06 -1.8572308730777e-06
457449 0.075640803481382 3.4960185334586e-06 -1.8524276730015e-06
457502 0.075633669441603 2.7268630439451e-07 -9.9616144126746e-07
457559 0.075641598321695 9.9305075990888e-07 -4.7105596692671e-07
457616 0.075637222491441 3.5116751552165e-06 -1.9404412445982e-06
457668 0.075633059416009 1.1291401222731e-06 -1.935692046594e-06
457723 0.075631280562748 2.6936742232049e-06 -4.7092428660424e-07
457775 0.075640212082523 2.6986711201865e-06 -4.6308727144395e-07
457826 0.072596559591471 3.5181930894018e-06 -2.5175354390345e-06
457879 0.069116337599303 5.9651785741966e-06 -8.2861013642854e-07
457934 0.069107992821703 2.8220448221469e-06 -2.5758104379093e-06
457988 0.069105622569584 1.5448278922224e-06 5.3346117282974e-07
458044 0.069113366634957 3.1627166086579e-06 -1.2178490416012e-06
458095 0.069112270752177 4.2674027390148e-07 7.1574005808171e-08
458149 0.069107415392896 4.3732966871568e-07 7.8325466664771e-08
458202 0.069105021857357 2.0384449152795e-06 9.7452423215467e-07
458256 0.069111578468328 1.5936149272164e-06 -2.0880509343274e-06
458308 0.069110391013926 2.4058852446218e-06 -2.954174817959e-07
458361 0.069117043489067 1.2641165008769e-06 -7.9266691729904e-07
458414 0.063925280563344 2.8738834005367e-06 7.0706902320101e-07
458468 0.062091194374607 1.9808949072301e-06 -6.5815016275446e-08
458523 0.062098356354489 1.9317186309861e-06 -2.1761392561606e-06
458576 0.062091804400201 -1.1620097623461e-06 1.4549168583511e-06
458629 0.062085861471465 2.7727073090885e-06 -3.5367901972701e-07
458682 0.06209059366238 3.544864828621e-06 -1.2597128688639e-06
458734 0.06209476605118 4.3111587767653e-06 -2.7665454717234e-06
458786 0.062091804400201 -5.6327855895329e-08 -7.1608545071766e-07
458838 0.062092991854603 1.2729780514999e-06 1.5095703657954e-06
458891 0.062083472774856 3.5512503515048e-06 -1.8404748689794e-06
458943 0.062091199031291 2.7999832704373e-06 -9.1284221293879e-07
458995 0.058963085572416 2.3412223110358e-06 -1.2822976722282e-06
459047 0.055064267639966 2.8084036145574e-06 -9.0164360432891e-07
459099 0.055061292018935 4.2827082115043e-07 -8.9625377121875e-07
